KEY_CODE,CITY_NAME,S_NAME,town,dist_km,佐々総合病院_患者数,町丁目内_全医療機関患者数,佐々総合病院_獲得患者割合,佐々総合病院_獲得患者割合_pct,町丁目
13229003001,西東京市,東伏見一丁目,西東京市東伏見一丁目,1.7321248066933974,47.0,132.0,0.3560606060606061,35.60606060606061,西東京市東伏見一丁目
13229008002,西東京市,泉町二丁目,西東京市泉町二丁目,1.5785787098553907,1226.0,3456.0,0.3547453703703703,35.47453703703704,西東京市泉町二丁目
13203007003,武蔵野市,西久保三丁目,武蔵野市西久保三丁目,2.7787596499124683,270.0,762.0,0.3543307086614173,35.43307086614173,武蔵野市西久保三丁目
13229007003,西東京市,東町三丁目,西東京市東町三丁目,3.0324551127205477,496.0,1402.0,0.3537803138373752,35.37803138373752,西東京市東町三丁目
13229023001,西東京市,芝久保町一丁目,西東京市芝久保町一丁目,1.269650490062668,2416.0,6846.0,0.3529068068945369,35.290680689453694,西東京市芝久保町一丁目
13203008003,武蔵野市,緑町三丁目,武蔵野市緑町三丁目,2.568731432940874,129.0,372.0,0.3467741935483871,34.67741935483871,武蔵野市緑町三丁目
13222019001,東久留米市,下里一丁目,東久留米市下里一丁目,4.004730511742038,160.0,462.0,0.3463203463203463,34.63203463203463,東久留米市下里一丁目
13229014004,西東京市,下保谷四丁目,西東京市下保谷四丁目,3.366409793732445,315.0,915.0,0.3442622950819672,34.42622950819672,西東京市下保谷四丁目
13229006006,西東京市,中町六丁目,西東京市中町六丁目,1.885463428698256,63.0,185.0,0.3405405405405405,34.054054054054056,西東京市中町六丁目
13211002002,小平市,上水新町二丁目,小平市上水新町二丁目,7.925188799005858,126.0,372.0,0.3387096774193548,33.87096774193548,小平市上水新町二丁目
13213012003,東村山市,諏訪町三丁目,東村山市諏訪町三丁目,8.485076070083274,99.0,293.0,0.3378839590443686,33.78839590443686,東村山市諏訪町三丁目
13211002003,小平市,上水新町三丁目,小平市上水新町三丁目,7.275040511836255,53.0,157.0,0.3375796178343949,33.75796178343949,小平市上水新町三丁目
13114019003,中野区,上鷺宮三丁目,中野区上鷺宮三丁目,8.477561166061044,143.0,425.0,0.3364705882352941,33.64705882352941,中野区上鷺宮三丁目
13229014005,西東京市,下保谷五丁目,西東京市下保谷五丁目,3.104938657331023,872.0,2620.0,0.332824427480916,33.2824427480916,西東京市下保谷五丁目
13229002003,西東京市,柳沢三丁目,西東京市柳沢三丁目,1.648150638313612,790.0,2385.0,0.3312368972746331,33.123689727463315,西東京市柳沢三丁目
13112061004,世田谷区,北烏山四丁目,世田谷区北烏山四丁目,7.617639361888792,252.0,763.0,0.3302752293577982,33.02752293577982,世田谷区北烏山四丁目
13120038002,練馬区,関町東二丁目,練馬区関町東二丁目,3.796594798933143,146.0,443.0,0.3295711060948081,32.95711060948081,練馬区関町東二丁目
13210006003,小金井市,前原町三丁目,小金井市前原町三丁目,4.971942628146527,52.0,158.0,0.3291139240506329,32.91139240506329,小金井市前原町三丁目
13203011001,武蔵野市,境一丁目,武蔵野市境一丁目,2.950457185407188,339.0,1031.0,0.3288069835111542,32.88069835111542,武蔵野市境一丁目
13203011003,武蔵野市,境三丁目,武蔵野市境三丁目,2.599253664311834,69.0,210.0,0.3285714285714285,32.857142857142854,武蔵野市境三丁目
13211005001,小平市,栄町一丁目,小平市栄町一丁目,8.791133441641309,20.0,61.0,0.3278688524590163,32.78688524590164,小平市栄町一丁目
13229007005,西東京市,東町五丁目,西東京市東町五丁目,2.7483742046122557,141.0,431.0,0.3271461716937355,32.71461716937355,西東京市東町五丁目
13229006004,西東京市,中町四丁目,西東京市中町四丁目,2.46939596653358,240.0,739.0,0.3247631935047361,32.47631935047362,西東京市中町四丁目
13120030005,練馬区,谷原五丁目,練馬区谷原五丁目,6.915087297097349,539.0,1684.0,0.3200712589073634,32.00712589073634,練馬区谷原五丁目
13220007005,東大和市,狭山五丁目,東大和市狭山五丁目,9.137980748665292,63.0,199.0,0.3165829145728643,31.65829145728643,東大和市狭山五丁目
13229013005,西東京市,北町五丁目,西東京市北町五丁目,3.6589838072600425,349.0,1129.0,0.3091231178033658,30.912311780336584,西東京市北町五丁目
13120024006,練馬区,光が丘六丁目,練馬区光が丘六丁目,8.354541727994102,115.0,375.0,0.3066666666666666,30.666666666666664,練馬区光が丘六丁目
13213006004,東村山市,萩山町四丁目,東村山市萩山町四丁目,5.861216576432882,454.0,1483.0,0.306136210384356,30.6136210384356,東村山市萩山町四丁目
13211011002,小平市,喜平町二丁目,小平市喜平町二丁目,5.043546431015865,123.0,403.0,0.3052109181141439,30.52109181141439,小平市喜平町二丁目
13211022001,小平市,大沼町一丁目,小平市大沼町一丁目,4.0685975501005744,289.0,950.0,0.3042105263157895,30.42105263157895,小平市大沼町一丁目
13204003004,三鷹市,井の頭四丁目,三鷹市井の頭四丁目,4.934019534536518,84.0,279.0,0.3010752688172043,30.107526881720432,三鷹市井の頭四丁目
13229022001,西東京市,向台町一丁目,西東京市向台町一丁目,1.2107991217360026,1241.0,4127.0,0.30070268960504,30.070268960504,西東京市向台町一丁目
13229006005,西東京市,中町五丁目,西東京市中町五丁目,2.187947086456957,323.0,1090.0,0.2963302752293578,29.63302752293578,西東京市中町五丁目
13229011003,西東京市,ひばりが丘北三丁目,西東京市ひばりが丘北三丁目,2.614119856439855,188.0,635.0,0.2960629921259842,29.606299212598422,西東京市ひばりが丘北三丁目
13120044005,練馬区,南大泉五丁目,練馬区南大泉五丁目,3.9498740730207778,798.0,2711.0,0.2943563260789376,29.43563260789376,練馬区南大泉五丁目
13211021001,小平市,天神町一丁目,小平市天神町一丁目,4.035813773630262,564.0,1919.0,0.2939030745179781,29.39030745179781,小平市天神町一丁目
13120040004,練馬区,関町南四丁目,練馬区関町南四丁目,3.140165845930877,536.0,1879.0,0.2852581160191591,28.525811601915912,練馬区関町南四丁目
13229007006,西東京市,東町六丁目,西東京市東町六丁目,2.656059472016582,270.0,963.0,0.2803738317757009,28.037383177570092,西東京市東町六丁目
13222014004,東久留米市,中央町四丁目,東久留米市中央町四丁目,2.4683370897583243,139.0,500.0,0.278,27.800000000000004,東久留米市中央町四丁目
13222016004,東久留米市,前沢四丁目,東久留米市前沢四丁目,2.911361305076779,378.0,1378.0,0.274310595065312,27.4310595065312,東久留米市前沢四丁目
13229009002,西東京市,住吉町二丁目,西東京市住吉町二丁目,2.033003157975888,120.0,439.0,0.2733485193621868,27.33485193621868,西東京市住吉町二丁目
13229022002,西東京市,向台町二丁目,西東京市向台町二丁目,1.171693395059237,617.0,2265.0,0.2724061810154525,27.240618101545255,西東京市向台町二丁目
13222018004,東久留米市,滝山四丁目,東久留米市滝山四丁目,3.462943706470636,78.0,287.0,0.2717770034843205,27.177700348432055,東久留米市滝山四丁目
13204002005,三鷹市,牟礼五丁目,三鷹市牟礼五丁目,6.245080513738858,395.0,1459.0,0.2707333790267306,27.07333790267306,三鷹市牟礼五丁目
13229011002,西東京市,ひばりが丘北二丁目,西東京市ひばりが丘北二丁目,2.9447792454304036,180.0,673.0,0.2674591381872214,26.74591381872214,西東京市ひばりが丘北二丁目
13229014002,西東京市,下保谷二丁目,西東京市下保谷二丁目,3.09834255234047,415.0,1563.0,0.2655150351887396,26.551503518873957,西東京市下保谷二丁目
13120044001,練馬区,南大泉一丁目,練馬区南大泉一丁目,3.449601075326526,742.0,2805.0,0.2645276292335116,26.45276292335116,練馬区南大泉一丁目
13204009002,三鷹市,深大寺二丁目,三鷹市深大寺二丁目,4.628597731244515,357.0,1354.0,0.2636632200886263,26.36632200886263,三鷹市深大寺二丁目
13203012005,武蔵野市,境南町五丁目,武蔵野市境南町五丁目,3.694354547142598,238.0,917.0,0.2595419847328244,25.95419847328244,武蔵野市境南町五丁目
