CITY_NAME,S_NAME,dominant_sel6,max_count_sel6,match_type2,plot_label
練馬区,下石神井五丁目,医療法人財団　荻窪病院,272.0,exact,医療法人財団　荻窪病院
練馬区,下石神井六丁目,学校法人　順天堂　順天堂大学医学部附属練馬病院,1847.0,exact,学校法人　順天堂　順天堂大学医学部附属練馬病院
練馬区,立野町,医療法人財団　荻窪病院,443.0,exact,医療法人財団　荻窪病院
練馬区,関町東一丁目,学校法人　順天堂　順天堂大学医学部附属練馬病院,1029.0,exact,学校法人　順天堂　順天堂大学医学部附属練馬病院
練馬区,関町東二丁目,学校法人　順天堂　順天堂大学医学部附属練馬病院,207.0,exact,学校法人　順天堂　順天堂大学医学部附属練馬病院
練馬区,関町北一丁目,学校法人　順天堂　順天堂大学医学部附属練馬病院,665.0,exact,学校法人　順天堂　順天堂大学医学部附属練馬病院
練馬区,関町北二丁目,医療法人社団　時正会　佐々総合病院,1136.0,exact,医療法人社団　時正会　佐々総合病院
練馬区,関町北三丁目,医療法人　徳洲会　武蔵野徳洲会病院,580.0,exact,医療法人　徳洲会　武蔵野徳洲会病院
練馬区,関町北四丁目,医療法人社団　時正会　佐々総合病院,671.0,exact,医療法人社団　時正会　佐々総合病院
練馬区,関町北五丁目,学校法人　順天堂　順天堂大学医学部附属練馬病院,1764.0,exact,学校法人　順天堂　順天堂大学医学部附属練馬病院
練馬区,関町南一丁目,医療法人財団　荻窪病院,535.0,exact,医療法人財団　荻窪病院
練馬区,関町南二丁目,医療法人財団　荻窪病院,445.0,exact,医療法人財団　荻窪病院
練馬区,関町南三丁目,医療法人財団　荻窪病院,701.0,exact,医療法人財団　荻窪病院
練馬区,関町南四丁目,医療法人社団　時正会　佐々総合病院,536.0,exact,医療法人社団　時正会　佐々総合病院
練馬区,東大泉一丁目,学校法人　順天堂　順天堂大学医学部附属練馬病院,2344.0,exact,学校法人　順天堂　順天堂大学医学部附属練馬病院
練馬区,東大泉二丁目,学校法人　順天堂　順天堂大学医学部附属練馬病院,3978.0,exact,学校法人　順天堂　順天堂大学医学部附属練馬病院
練馬区,東大泉三丁目,学校法人　順天堂　順天堂大学医学部附属練馬病院,2214.0,exact,学校法人　順天堂　順天堂大学医学部附属練馬病院
練馬区,東大泉四丁目,学校法人　順天堂　順天堂大学医学部附属練馬病院,967.0,exact,学校法人　順天堂　順天堂大学医学部附属練馬病院
練馬区,東大泉五丁目,学校法人　順天堂　順天堂大学医学部附属練馬病院,1841.0,exact,学校法人　順天堂　順天堂大学医学部附属練馬病院
練馬区,東大泉六丁目,学校法人　順天堂　順天堂大学医学部附属練馬病院,1700.0,exact,学校法人　順天堂　順天堂大学医学部附属練馬病院
練馬区,東大泉七丁目,学校法人　順天堂　順天堂大学医学部附属練馬病院,2430.0,exact,学校法人　順天堂　順天堂大学医学部附属練馬病院
練馬区,西大泉一丁目,学校法人　順天堂　順天堂大学医学部附属練馬病院,1453.0,exact,学校法人　順天堂　順天堂大学医学部附属練馬病院
練馬区,西大泉二丁目,学校法人　順天堂　順天堂大学医学部附属練馬病院,1601.0,exact,学校法人　順天堂　順天堂大学医学部附属練馬病院
練馬区,西大泉三丁目,学校法人　順天堂　順天堂大学医学部附属練馬病院,2072.0,exact,学校法人　順天堂　順天堂大学医学部附属練馬病院
練馬区,西大泉四丁目,学校法人　順天堂　順天堂大学医学部附属練馬病院,868.0,exact,学校法人　順天堂　順天堂大学医学部附属練馬病院
練馬区,西大泉五丁目,学校法人　順天堂　順天堂大学医学部附属練馬病院,2672.0,exact,学校法人　順天堂　順天堂大学医学部附属練馬病院
練馬区,西大泉六丁目,学校法人　順天堂　順天堂大学医学部附属練馬病院,1959.0,exact,学校法人　順天堂　順天堂大学医学部附属練馬病院
練馬区,南大泉一丁目,学校法人　順天堂　順天堂大学医学部附属練馬病院,1723.0,exact,学校法人　順天堂　順天堂大学医学部附属練馬病院
練馬区,南大泉二丁目,学校法人　順天堂　順天堂大学医学部附属練馬病院,1718.0,exact,学校法人　順天堂　順天堂大学医学部附属練馬病院
練馬区,南大泉三丁目,学校法人　順天堂　順天堂大学医学部附属練馬病院,1705.0,exact,学校法人　順天堂　順天堂大学医学部附属練馬病院
練馬区,南大泉四丁目,学校法人　順天堂　順天堂大学医学部附属練馬病院,3417.0,exact,学校法人　順天堂　順天堂大学医学部附属練馬病院
練馬区,南大泉五丁目,学校法人　順天堂　順天堂大学医学部附属練馬病院,1758.0,exact,学校法人　順天堂　順天堂大学医学部附属練馬病院
練馬区,南大泉六丁目,学校法人　順天堂　順天堂大学医学部附属練馬病院,465.0,exact,学校法人　順天堂　順天堂大学医学部附属練馬病院
練馬区,大泉町一丁目,学校法人　順天堂　順天堂大学医学部附属練馬病院,1055.0,exact,学校法人　順天堂　順天堂大学医学部附属練馬病院
練馬区,大泉町二丁目,学校法人　順天堂　順天堂大学医学部附属練馬病院,1907.0,exact,学校法人　順天堂　順天堂大学医学部附属練馬病院
練馬区,大泉町三丁目,学校法人　順天堂　順天堂大学医学部附属練馬病院,931.0,exact,学校法人　順天堂　順天堂大学医学部附属練馬病院
練馬区,大泉町四丁目,学校法人　順天堂　順天堂大学医学部附属練馬病院,1120.0,exact,学校法人　順天堂　順天堂大学医学部附属練馬病院
練馬区,大泉町五丁目,学校法人　順天堂　順天堂大学医学部附属練馬病院,796.0,exact,学校法人　順天堂　順天堂大学医学部附属練馬病院
練馬区,大泉町六丁目,学校法人　順天堂　順天堂大学医学部附属練馬病院,2164.0,exact,学校法人　順天堂　順天堂大学医学部附属練馬病院
練馬区,大泉学園町一丁目,学校法人　順天堂　順天堂大学医学部附属練馬病院,1311.0,exact,学校法人　順天堂　順天堂大学医学部附属練馬病院
練馬区,大泉学園町二丁目,学校法人　順天堂　順天堂大学医学部附属練馬病院,908.0,exact,学校法人　順天堂　順天堂大学医学部附属練馬病院
練馬区,大泉学園町三丁目,学校法人　順天堂　順天堂大学医学部附属練馬病院,1562.0,exact,学校法人　順天堂　順天堂大学医学部附属練馬病院
